date,dom,user-action,session-Id,total-balance,account-from,main-savings-balance,main-savings-status,next-action,current-state-features,next-state-features
2024-08-05 14:46:26.049118,5,Dashboard,b00ba21c-ad97-4c2f-ba0c-4c222f5cfe35,1640388.0,,323692.0,FLAT,Account_Details,5:Dashboard:FLAT,5:Account_Details:FLAT
2024-08-05 14:57:26.049118,5,Account_Details,b00ba21c-ad97-4c2f-ba0c-4c222f5cfe35,1640388.0,,323692.0,FLAT,Transaction_Historical,5:Account_Details:FLAT,5:Transaction_Historical:FLAT
2024-08-05 14:58:26.049118,5,Transaction_Historical,b00ba21c-ad97-4c2f-ba0c-4c222f5cfe35,1640388.0,,323692.0,FLAT,Dashboard,5:Transaction_Historical:FLAT,5:Dashboard:FLAT
2024-08-05 15:04:19.022424,5,Dashboard,3e44bec2-e129-458a-82bb-ffea2e544c13,1640388.0,,323692.0,FLAT,Dashboard,5:Dashboard:FLAT,5:Dashboard:FLAT
2024-08-05 21:38:43.183266,5,Dashboard,f0cb3a02-213c-4885-a320-9a722ae7cee3,1640388.0,,323692.0,FLAT,Account_Details,5:Dashboard:FLAT,5:Account_Details:FLAT
2024-08-05 21:49:43.183266,5,Account_Details,f0cb3a02-213c-4885-a320-9a722ae7cee3,1640388.0,,323692.0,FLAT,Transaction_Historical,5:Account_Details:FLAT,5:Transaction_Historical:FLAT
2024-08-05 21:51:43.183266,5,Transaction_Historical,f0cb3a02-213c-4885-a320-9a722ae7cee3,1640388.0,,323692.0,FLAT,Dashboard,5:Transaction_Historical:FLAT,6:Dashboard:FLAT
2024-08-06 04:35:58.711739,6,Dashboard,ae7bc853-d36b-4552-8ffd-53a204729ee6,1640388.0,,323692.0,FLAT,Account_Details,6:Dashboard:FLAT,6:Account_Details:FLAT
2024-08-06 04:53:58.711739,6,Account_Details,ae7bc853-d36b-4552-8ffd-53a204729ee6,1640388.0,,323692.0,FLAT,Dashboard,6:Account_Details:FLAT,6:Dashboard:FLAT
2024-08-06 09:52:00.753636,6,Dashboard,fa9bb910-33d5-45e8-b97d-aab9ebbe1834,1640388.0,,323692.0,FLAT,Dashboard,6:Dashboard:FLAT,6:Dashboard:FLAT
2024-08-06 16:07:06.573015,6,Dashboard,47a3e6b5-d590-4b09-9617-7e2b5327f506,1640388.0,,323692.0,FLAT,Account_Details,6:Dashboard:FLAT,6:Account_Details:FLAT
2024-08-06 16:58:06.573015,6,Account_Details,47a3e6b5-d590-4b09-9617-7e2b5327f506,1640388.0,,323692.0,FLAT,Dashboard,6:Account_Details:FLAT,6:Dashboard:FLAT
2024-08-06 19:47:12.878549,6,Dashboard,ae888e35-9479-401a-ac5c-a5e0f8a61436,1640388.0,,323692.0,FLAT,Dashboard,6:Dashboard:FLAT,7:Dashboard:FLAT
2024-08-07 02:15:08.702152,7,Dashboard,c4a21946-3d59-4efa-b2e3-a7b415a3a61c,1640388.0,,323692.0,FLAT,Dashboard,7:Dashboard:FLAT,7:Dashboard:FLAT
2024-08-07 07:13:22.989997,7,Dashboard,7e94368d-8d74-41da-b9fd-8637cf0538ec,1640388.0,,323692.0,FLAT,Account_Details,7:Dashboard:FLAT,7:Account_Details:FLAT
2024-08-07 07:32:22.989997,7,Account_Details,7e94368d-8d74-41da-b9fd-8637cf0538ec,1640388.0,,323692.0,FLAT,Dashboard,7:Account_Details:FLAT,7:Dashboard:FLAT
2024-08-07 08:19:24.807445,7,Dashboard,5103c8a2-8bff-496b-a2f8-de48939304a2,1640388.0,,323692.0,FLAT,Account_Details,7:Dashboard:FLAT,7:Account_Details:FLAT
2024-08-07 08:29:24.807445,7,Account_Details,5103c8a2-8bff-496b-a2f8-de48939304a2,1640388.0,,323692.0,FLAT,Dashboard,7:Account_Details:FLAT,7:Dashboard:FLAT
2024-08-07 23:32:26.859619,7,Dashboard,dac9e631-65a4-4c47-af47-f428dfe7756e,1640388.0,,323692.0,FLAT,Dashboard,7:Dashboard:FLAT,8:Dashboard:FLAT
2024-08-08 01:47:12.101727,8,Dashboard,2a6ee4b9-0a45-4df1-a5f0-8d039d009504,1640388.0,,323692.0,FLAT,Dashboard,8:Dashboard:FLAT,8:Dashboard:FLAT
2024-08-08 09:58:11.385726,8,Dashboard,d60bc092-39e7-4db0-8711-8ebb9ede537b,1640388.0,,323692.0,FLAT,Account_Details,8:Dashboard:FLAT,8:Account_Details:FLAT
2024-08-08 09:59:11.385726,8,Account_Details,d60bc092-39e7-4db0-8711-8ebb9ede537b,1640388.0,,323692.0,FLAT,Transaction_Historical,8:Account_Details:FLAT,8:Transaction_Historical:FLAT
2024-08-08 09:59:11.385726,8,Transaction_Historical,d60bc092-39e7-4db0-8711-8ebb9ede537b,1640388.0,,323692.0,FLAT,Dashboard,8:Transaction_Historical:FLAT,8:Dashboard:FLAT
2024-08-08 16:05:38.652375,8,Dashboard,456d0d43-f8b9-4afc-888d-bad41fe0e0b7,1640388.0,,323692.0,FLAT,Dashboard,8:Dashboard:FLAT,9:Dashboard:FLAT
2024-08-09 03:20:35.238472,9,Dashboard,3fb1afd6-5dd2-44cc-ba14-f078f3209336,1640388.0,,323692.0,FLAT,Dashboard,9:Dashboard:FLAT,9:Dashboard:FLAT
2024-08-09 12:35:57.948303,9,Dashboard,c2e5ca05-ec16-4dfc-9227-e3762a273d64,1640388.0,,323692.0,FLAT,Account_Details,9:Dashboard:FLAT,9:Account_Details:FLAT
2024-08-09 12:59:57.948303,9,Account_Details,c2e5ca05-ec16-4dfc-9227-e3762a273d64,1640388.0,,323692.0,FLAT,Transaction_Historical,9:Account_Details:FLAT,9:Transaction_Historical:FLAT
2024-08-09 12:59:57.948303,9,Transaction_Historical,c2e5ca05-ec16-4dfc-9227-e3762a273d64,1640388.0,,323692.0,FLAT,Dashboard,9:Transaction_Historical:FLAT,9:Dashboard:FLAT
2024-08-09 15:39:25.234478,9,Dashboard,57a41c14-5cec-4ec6-bbd3-13b491e87445,1640388.0,,323692.0,FLAT,Dashboard,9:Dashboard:FLAT,9:Dashboard:FLAT
2024-08-09 17:14:14.516069,9,Dashboard,41a88190-b46d-4baa-aea4-db9f594f121e,1640388.0,,323692.0,FLAT,Dashboard,9:Dashboard:FLAT,10:Dashboard:FLAT
2024-08-10 00:57:52.796606,10,Dashboard,4aeeb17d-a055-47fe-bfe2-61ddb5ed11e5,1640388.0,,323692.0,FLAT,Dashboard,10:Dashboard:FLAT,10:Dashboard:FLAT
2024-08-10 12:05:36.511157,10,Dashboard,5881e189-3305-468d-a5c1-bde869dcfc03,1640388.0,,323692.0,FLAT,Account_Details,10:Dashboard:FLAT,10:Account_Details:FLAT
2024-08-10 12:33:36.511157,10,Account_Details,5881e189-3305-468d-a5c1-bde869dcfc03,1640388.0,,323692.0,FLAT,Dashboard,10:Account_Details:FLAT,10:Dashboard:FLAT
2024-08-10 18:52:27.237789,10,Dashboard,b0e663fc-8e06-4446-8d8e-433466216766,1640388.0,,323692.0,FLAT,Dashboard,10:Dashboard:FLAT,11:Dashboard:FLAT
2024-08-11 10:08:50.872456,11,Dashboard,916dbc4d-d6df-4208-ab37-ecebea3fef68,1640388.0,,323692.0,FLAT,Dashboard,11:Dashboard:FLAT,11:Dashboard:FLAT
2024-08-11 10:25:27.180122,11,Dashboard,d1345dd7-0461-4fb6-9836-4ca57445e0f1,1640388.0,,323692.0,FLAT,Dashboard,11:Dashboard:FLAT,11:Dashboard:FLAT
2024-08-11 16:11:40.495342,11,Dashboard,ef780261-875e-4a69-882d-a87b077da41f,1640388.0,,323692.0,FLAT,Dashboard,11:Dashboard:FLAT,11:Dashboard:FLAT
2024-08-11 23:19:36.645317,11,Dashboard,51129e61-7077-4c85-9a56-8aba92ef9ab9,1640388.0,,323692.0,FLAT,Account_Details,11:Dashboard:FLAT,11:Account_Details:FLAT
2024-08-11 23:42:36.645317,11,Account_Details,51129e61-7077-4c85-9a56-8aba92ef9ab9,1640388.0,,323692.0,FLAT,Transaction_Historical,11:Account_Details:FLAT,11:Transaction_Historical:FLAT
2024-08-11 23:42:36.645317,11,Transaction_Historical,51129e61-7077-4c85-9a56-8aba92ef9ab9,1640388.0,,323692.0,FLAT,Dashboard,11:Transaction_Historical:FLAT,12:Dashboard:FLAT
2024-08-12 01:45:42.942814,12,Dashboard,524def25-3fcb-4b28-b6bd-493119572a7e,1640388.0,,323692.0,FLAT,Account_Details,12:Dashboard:FLAT,12:Account_Details:FLAT
2024-08-12 01:50:42.942814,12,Account_Details,524def25-3fcb-4b28-b6bd-493119572a7e,1640388.0,,323692.0,FLAT,Dashboard,12:Account_Details:FLAT,12:Dashboard:FLAT
2024-08-12 12:37:36.510865,12,Dashboard,6df1f1da-e0cc-4592-bca7-e7af4ae18c7d,1640388.0,,323692.0,FLAT,Account_Details,12:Dashboard:FLAT,12:Account_Details:FLAT
2024-08-12 12:40:36.510865,12,Account_Details,6df1f1da-e0cc-4592-bca7-e7af4ae18c7d,1640388.0,,323692.0,FLAT,Dashboard,12:Account_Details:FLAT,12:Dashboard:FLAT
2024-08-12 17:57:02.457473,12,Dashboard,fed5ad09-eab8-4d5f-beeb-0a917898a58c,1640388.0,,323692.0,FLAT,Dashboard,12:Dashboard:FLAT,13:Dashboard:FLAT
2024-08-13 01:17:38.457012,13,Dashboard,f15c7cbd-491a-4a4b-b634-e8ca9899c3d4,1640388.0,,323692.0,FLAT,Account_Details,13:Dashboard:FLAT,13:Account_Details:FLAT
2024-08-13 01:38:38.457012,13,Account_Details,f15c7cbd-491a-4a4b-b634-e8ca9899c3d4,1640388.0,,323692.0,FLAT,Transaction_Historical,13:Account_Details:FLAT,13:Transaction_Historical:FLAT
2024-08-13 01:55:38.457012,13,Transaction_Historical,f15c7cbd-491a-4a4b-b634-e8ca9899c3d4,1640388.0,,323692.0,FLAT,Dashboard,13:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 00:15:10.906360,14,Dashboard,034c0a21-0520-4aed-b4a6-8ffd84c34ade,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 00:37:10.906360,14,Account_Details,034c0a21-0520-4aed-b4a6-8ffd84c34ade,1640388.0,,323692.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 00:51:07.039563,14,Dashboard,8c997515-5b45-4544-a9ba-ea3b0c670f30,1640388.0,,323692.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 00:54:43.716913,14,Dashboard,8f817d58-669b-4659-a3ed-a94226ee171d,1640388.0,,323692.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 01:06:12.928742,14,Dashboard,1dff99dc-e67a-41f6-8021-68c5865f6d59,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 01:29:12.928742,14,Account_Details,1dff99dc-e67a-41f6-8021-68c5865f6d59,1640388.0,,323692.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 01:14:55.078434,14,Dashboard,39277159-a2e3-4aae-a483-7b211293a8d1,1640388.0,,323692.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 01:16:37.169951,14,Dashboard,7eaa8b20-76fe-4f01-9071-1f17c8cabe97,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 01:55:37.169951,14,Account_Details,7eaa8b20-76fe-4f01-9071-1f17c8cabe97,1640388.0,,323692.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 01:40:17.659003,14,Dashboard,a1ed52ce-987f-497d-b85a-9d970e132599,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 01:55:17.659003,14,Account_Details,a1ed52ce-987f-497d-b85a-9d970e132599,1640388.0,,323692.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 01:57:17.659003,14,Transaction_Historical,a1ed52ce-987f-497d-b85a-9d970e132599,1640388.0,,323692.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 01:40:37.026777,14,Dashboard,78d74064-2f13-4109-8b8c-9494bcd2e3d8,1640388.0,,323692.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 01:50:57.314787,14,Dashboard,badf0917-cd7d-4117-944f-9b27658466e7,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 01:52:57.314787,14,Account_Details,badf0917-cd7d-4117-944f-9b27658466e7,1640388.0,,323692.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 01:56:53.623284,14,Dashboard,7e0fd0f1-6a5e-4788-be20-3193f793d15a,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 01:58:53.623284,14,Account_Details,7e0fd0f1-6a5e-4788-be20-3193f793d15a,1640388.0,,323692.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 01:58:53.623284,14,Transaction_Historical,7e0fd0f1-6a5e-4788-be20-3193f793d15a,1640388.0,,323692.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 02:09:20.708941,14,Dashboard,f172922d-1a59-4e0b-ac24-f516b224ed83,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 02:54:20.708941,14,Account_Details,f172922d-1a59-4e0b-ac24-f516b224ed83,1640388.0,,323692.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 02:54:20.708941,14,Transaction_Historical,f172922d-1a59-4e0b-ac24-f516b224ed83,1640388.0,,323692.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 02:38:37.306340,14,Dashboard,d082141c-a11a-4ef6-b1be-7fb82c8069b6,1640388.0,,323692.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 02:41:48.408119,14,Dashboard,09e38fb2-da0d-48ca-925a-c75e7042b48a,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 02:52:48.408119,14,Account_Details,09e38fb2-da0d-48ca-925a-c75e7042b48a,1640388.0,,323692.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 02:42:31.085730,14,Dashboard,14577d28-90e9-43e8-badd-8cb201942e37,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 02:58:31.085730,14,Account_Details,14577d28-90e9-43e8-badd-8cb201942e37,1640388.0,,323692.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 02:58:31.085730,14,Transaction_Historical,14577d28-90e9-43e8-badd-8cb201942e37,1640388.0,,323692.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 03:03:14.304619,14,Dashboard,95280604-fd51-4d39-87fe-a7f280556611,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 03:52:14.304619,14,Account_Details,95280604-fd51-4d39-87fe-a7f280556611,1640388.0,,323692.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 03:55:14.304619,14,Transaction_Historical,95280604-fd51-4d39-87fe-a7f280556611,1640388.0,,323692.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 03:06:39.680831,14,Dashboard,c8cf943a-5937-45a2-9013-7ac9060be670,1640388.0,,323692.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:NEGATIVE
2024-08-14 03:40:39.680831,14,Account_Details,c8cf943a-5937-45a2-9013-7ac9060be670,1632244.0,,315548.0,NEGATIVE,Transaction_Historical,14:Account_Details:NEGATIVE,14:Transaction_Historical:FLAT
2024-08-14 03:50:39.680831,14,Transaction_Historical,c8cf943a-5937-45a2-9013-7ac9060be670,1632244.0,,315548.0,FLAT,BENEF_INTERBANK_PAYMENT:FINANCIAMIENTO,14:Transaction_Historical:FLAT,14:BENEF_INTERBANK_PAYMENT:FINANCIAMIENTO:FLAT
2024-08-14 03:48:39.680831,14,BENEF_INTERBANK_PAYMENT:FINANCIAMIENTO,c8cf943a-5937-45a2-9013-7ac9060be670,1632244.0,,315548.0,FLAT,Dashboard,14:BENEF_INTERBANK_PAYMENT:FINANCIAMIENTO:FLAT,14:Dashboard:FLAT
2024-08-14 03:20:13.246634,14,Dashboard,a04fc790-6a22-4e04-b091-f60ad7df3638,1632244.0,,315548.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 03:21:08.888665,14,Dashboard,653f4598-6c74-48c4-a74f-260c154226bc,1632244.0,,315548.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:NEGATIVE
2024-08-14 03:22:08.888665,14,Account_Details,653f4598-6c74-48c4-a74f-260c154226bc,1629844.0,,313148.0,NEGATIVE,SERVICE_PAYMENT:INTERNET,14:Account_Details:NEGATIVE,14:SERVICE_PAYMENT:INTERNET:FLAT
2024-08-14 03:52:08.888665,14,SERVICE_PAYMENT:INTERNET,653f4598-6c74-48c4-a74f-260c154226bc,1629844.0,,313148.0,FLAT,Dashboard,14:SERVICE_PAYMENT:INTERNET:FLAT,14:Dashboard:FLAT
2024-08-14 03:50:35.466754,14,Dashboard,c6099f84-840b-42c7-a9cf-c933d7bb20a8,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 05:13:04.088622,14,Dashboard,5a936c50-35ab-484b-a2e3-5b2d1bdbf1d0,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 05:45:04.088622,14,Account_Details,5a936c50-35ab-484b-a2e3-5b2d1bdbf1d0,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 05:39:10.056710,14,Dashboard,785c4ee1-55e5-44e7-ac9a-2c36c02963a4,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 05:45:10.056710,14,Account_Details,785c4ee1-55e5-44e7-ac9a-2c36c02963a4,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 05:49:10.056710,14,Transaction_Historical,785c4ee1-55e5-44e7-ac9a-2c36c02963a4,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 05:44:58.401560,14,Dashboard,f08632f9-912f-4239-8cf4-b7ae33267dd6,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 05:46:17.709469,14,Dashboard,5f0235bf-92d0-4038-ae59-1596748d0719,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 06:13:50.449584,14,Dashboard,c556db30-8767-4e43-ad8e-4f4c0d5d623e,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 06:50:50.449584,14,Account_Details,c556db30-8767-4e43-ad8e-4f4c0d5d623e,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 06:56:50.449584,14,Transaction_Historical,c556db30-8767-4e43-ad8e-4f4c0d5d623e,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 06:19:36.723809,14,Dashboard,b4bf41e1-05c0-4697-9fb8-f52fe26e5f43,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 06:26:47.328840,14,Dashboard,b1d69a75-66a3-4988-9e2e-756b54f3026b,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 06:50:25.315499,14,Dashboard,65e2f563-5daf-44c1-a377-839ee3cdc883,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 06:57:25.315499,14,Account_Details,65e2f563-5daf-44c1-a377-839ee3cdc883,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 06:59:25.315499,14,Transaction_Historical,65e2f563-5daf-44c1-a377-839ee3cdc883,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 07:44:15.251479,14,Dashboard,7af0cedd-2a95-4ce8-8707-9399fb001261,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 07:45:41.786413,14,Dashboard,97220682-2db0-4599-9ec6-a9b409e653ad,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 07:46:41.786413,14,Account_Details,97220682-2db0-4599-9ec6-a9b409e653ad,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 07:51:45.293326,14,Dashboard,c559a906-962f-46b1-871a-51b43f33fb3f,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 07:57:45.293326,14,Account_Details,c559a906-962f-46b1-871a-51b43f33fb3f,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 07:57:45.293326,14,Transaction_Historical,c559a906-962f-46b1-871a-51b43f33fb3f,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 08:54:48.984504,14,Dashboard,959b5163-44fc-46ad-a71e-2c1eeb5c9c27,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 08:55:48.984504,14,Account_Details,959b5163-44fc-46ad-a71e-2c1eeb5c9c27,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 09:12:46.760952,14,Dashboard,eeb11497-fc7d-4846-a1d8-10cc5f2382e8,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 09:40:41.697540,14,Dashboard,c689ffff-a2e5-41b9-a1fb-da7e296493b7,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 09:57:41.697540,14,Account_Details,c689ffff-a2e5-41b9-a1fb-da7e296493b7,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 09:57:27.885087,14,Dashboard,f47d3295-e0b6-4118-a54e-53c01bd6f149,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 10:44:08.067823,14,Dashboard,bf3ada4d-3b1b-4cf3-a201-65a15323a4e4,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 10:50:08.067823,14,Account_Details,bf3ada4d-3b1b-4cf3-a201-65a15323a4e4,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 10:51:58.084343,14,Dashboard,73cd0271-dc29-45fa-ba96-6cc82d7efedf,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 11:13:34.011339,14,Dashboard,0300e13b-0020-46bb-825e-dcb89581a43d,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 11:40:21.960687,14,Dashboard,8f0ebc4b-d8f6-46b8-aabd-ea4e5bc81101,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 11:58:21.960687,14,Account_Details,8f0ebc4b-d8f6-46b8-aabd-ea4e5bc81101,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 11:58:21.960687,14,Transaction_Historical,8f0ebc4b-d8f6-46b8-aabd-ea4e5bc81101,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 11:59:41.335887,14,Dashboard,9d34f7ff-51cb-4d8c-8414-89b7f397b59c,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 11:59:41.335887,14,Account_Details,9d34f7ff-51cb-4d8c-8414-89b7f397b59c,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 12:20:18.997761,14,Dashboard,6c24c21a-86ee-426a-98ac-5bd4915a0b19,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 12:50:18.997761,14,Account_Details,6c24c21a-86ee-426a-98ac-5bd4915a0b19,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 12:54:32.892086,14,Dashboard,dbd9e147-8bd1-4397-8f42-1d5b7778ba5e,1629844.0,,313148.0,FLAT,Dashboard,14:Dashboard:FLAT,14:Dashboard:FLAT
2024-08-14 13:19:14.852242,14,Dashboard,65f4113f-b4ed-407b-ab08-bc9cc9686764,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 13:42:14.852242,14,Account_Details,65f4113f-b4ed-407b-ab08-bc9cc9686764,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 13:19:49.445344,14,Dashboard,8f4c1825-dba9-4a1d-8002-64291cac077b,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 13:28:49.445344,14,Account_Details,8f4c1825-dba9-4a1d-8002-64291cac077b,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
2024-08-14 13:24:50.311348,14,Dashboard,2081307f-659a-4829-8e2b-f06b53599982,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 13:35:50.311348,14,Account_Details,2081307f-659a-4829-8e2b-f06b53599982,1629844.0,,313148.0,FLAT,Transaction_Historical,14:Account_Details:FLAT,14:Transaction_Historical:FLAT
2024-08-14 13:51:50.311348,14,Transaction_Historical,2081307f-659a-4829-8e2b-f06b53599982,1629844.0,,313148.0,FLAT,Dashboard,14:Transaction_Historical:FLAT,14:Dashboard:FLAT
2024-08-14 13:57:29.578601,14,Dashboard,33010218-5f37-451e-a54b-f4c256a96894,1629844.0,,313148.0,FLAT,Account_Details,14:Dashboard:FLAT,14:Account_Details:FLAT
2024-08-14 13:59:29.578601,14,Account_Details,33010218-5f37-451e-a54b-f4c256a96894,1629844.0,,313148.0,FLAT,Dashboard,14:Account_Details:FLAT,14:Dashboard:FLAT
